image,label,split
./sliceguard_tmp/b4dbd5596626433c8f6e60e92ff6a30b.jfif,grape,train
./sliceguard_tmp/9494fd2634c14875bdabb1614cc5c791.jfif,grape,train
./sliceguard_tmp/f528bc212c5943888c52b45e167b5b1e.jfif,grape,train
./sliceguard_tmp/03f89dcb5e674e4da6f6fd4413bb49a2.jfif,grape,train
./sliceguard_tmp/3355291a2ec74c55afa1c6401a22d86c.jfif,grape,train
./sliceguard_tmp/38a92aa5b3bd4d79b0fe3b57ff20d9bd.jfif,grape,train
./sliceguard_tmp/5b46624345784abbb812a39c48714dd5.jfif,grape,train
./sliceguard_tmp/ad4940af7ad647ca96995100cabb0176.jfif,grape,train
./sliceguard_tmp/587653e9e17c44b887ef6c3db5f4e4c7.jfif,grape,train
./sliceguard_tmp/33b602eb4fc341099a17a91b574d2718.jfif,grape,train
./sliceguard_tmp/111184dcb6cb4a9084ceb082fb7aca61.jfif,grape,train
./sliceguard_tmp/cbd3a14f0b034d538195fa9e023c4f23.jfif,grape,train
./sliceguard_tmp/0df0933f412d45d6a08f40b3f88db849.jfif,grape,train
./sliceguard_tmp/632019e36aaf4180aaf1ba32e8b1ad99.jfif,grape,train
./sliceguard_tmp/3c7e2539c4da4931849c336340b3e374.jfif,grape,train
./sliceguard_tmp/2959c802542a4603b72f576373b87a16.jfif,grape,train
./sliceguard_tmp/27bea295599f4810b4760db9845bd3e5.jfif,grape,train
./sliceguard_tmp/c857a3c8eace4211aa682df882b1dc8e.jfif,grape,train
./sliceguard_tmp/c3ce5ad847054717bf1ac5b1bf681b8d.jfif,grape,train
./sliceguard_tmp/bb24ca67b8ac4e2784fcb095f50bed2a.jfif,grape,train
./sliceguard_tmp/d45dc39b70e34f8cbf8b381b3211e024.jfif,grape,train
./sliceguard_tmp/9d653b76ab0446f6abf433ce5fcde43c.jfif,grape,train
./sliceguard_tmp/c8821a2926f54285a4501f06f16b1cbc.jfif,grape,train
./sliceguard_tmp/6294ccebeb334d67bac4171e1f795b68.jfif,grape,train
./sliceguard_tmp/df5e6107378d4322a41ef7bc8fbcb52c.jfif,grape,train
./sliceguard_tmp/e04368cf07654e48b5a47e0bdb41df3a.jfif,grape,train
./sliceguard_tmp/1943169df6214bd2887c9dd2e63e7558.jfif,grape,train
./sliceguard_tmp/5b02cda75db54ff99f41df6c55f16a2b.jfif,grape,train
./sliceguard_tmp/200beb1e2e0a4e54951d4d828470a525.jfif,grape,train
./sliceguard_tmp/f32a40423fc04ed098f447feefde6de6.jfif,grape,train
./sliceguard_tmp/61de7fb79ac84b64b071f84358044a85.jfif,grape,train
./sliceguard_tmp/b3e9e1db73884b5f977fd2d156ce5049.jfif,grape,train
./sliceguard_tmp/42ee514bac25442f8e898099c2a5c3d1.jfif,grape,train
./sliceguard_tmp/e87b25192a7143a5bb9987cf51252740.jfif,grape,train
./sliceguard_tmp/2727e0762f1848baa244a9ab2ebb03af.jfif,grape,train
./sliceguard_tmp/016cf60c874b412db65483a9721de4b1.jfif,grape,train
./sliceguard_tmp/66fdba63676e405a90e12cdf76e91877.jfif,grape,train
./sliceguard_tmp/4887e17593b9400688f54a68c70fb218.jfif,grape,train
./sliceguard_tmp/e77f6a456db548fda7f1ce1ad13bed90.jfif,grape,train
./sliceguard_tmp/480da51d97e24568a313256129e049a4.jfif,grape,train
./sliceguard_tmp/719773a901654be7a276142eee8e0ce3.jfif,grape,train
./sliceguard_tmp/cb9183a0a42b46f7b747fe9bad9db4dc.jfif,grape,train
./sliceguard_tmp/a2403f2b90b444a5813dacc62824306a.jfif,grape,train
./sliceguard_tmp/60a5d3a87b4543baaa924b2743c9cc64.jfif,grape,train
./sliceguard_tmp/baf579b677364639b2f9d4089aa6eae9.jfif,grape,train
./sliceguard_tmp/ca3298cd93c8433782ef1b44642e64d6.jfif,grape,train
./sliceguard_tmp/5fa625e4c5ce4a108a34d60f4d27af76.jfif,grape,train
./sliceguard_tmp/e3c9113190854e74a60702dffca922fa.jfif,grape,train
./sliceguard_tmp/17cbd0122549466ea70f28319a22d549.jfif,grape,train
./sliceguard_tmp/bec22512aeec412e9fd13864522bc8d5.jfif,grape,train
./sliceguard_tmp/adcb3085fe454fe198ad4535ed1a265c.jfif,grape,train
./sliceguard_tmp/a8eb93773f924e49855dfe59e9bd5b26.jfif,grape,train
./sliceguard_tmp/a416d548200e41f092844130fdebab91.jfif,grape,train
./sliceguard_tmp/9e5ebba04f7d4a2c8670a1defe9a1a56.jfif,grape,train
./sliceguard_tmp/3793470f30744950a2762132ce9d1452.jfif,grape,train
./sliceguard_tmp/b9561f84b6ef4ac2a40733acf06224dd.jfif,grape,train
./sliceguard_tmp/3e11eb1781f14dbaa11a6898bcd3511e.jfif,grape,train
./sliceguard_tmp/c28b69c9c0e34b6dbc8c3b29b0742931.jfif,grape,train
./sliceguard_tmp/3f3df81b080b4a5cb21cf6f72dd868d4.jfif,grape,train
./sliceguard_tmp/f20a7c850c06416999794743c4678f74.jfif,grape,train
./sliceguard_tmp/2f5898c0529649d28b8d6d24afceec2b.jfif,grape,train
./sliceguard_tmp/93901a55e70849019eae5b6e8fc89ace.jfif,grape,train
./sliceguard_tmp/cb6e8d95f18948b79c18ffd88f3aae23.jfif,grape,train
./sliceguard_tmp/402941697d4c408da0d9719bf0ea5953.jfif,grape,train
./sliceguard_tmp/73c00414a061486d9d59810e0ddf8b2c.jfif,grape,train
./sliceguard_tmp/04fc60c885c54b8f9724b7bc9860ea08.jfif,grape,train
./sliceguard_tmp/3becad005724499dbcf08ad7d945a08f.jfif,grape,train
./sliceguard_tmp/bb8ee12318534f27a6fa2b45df108e60.jfif,grape,train
./sliceguard_tmp/01f96c1898a44fa682519fb63f81180b.jfif,grape,train
./sliceguard_tmp/9eba4246f8d74ceda0d0f36a6ba5738d.jfif,grape,train
./sliceguard_tmp/53aeb9ae5def4c749642966c9acaaf9a.jfif,grape,train
./sliceguard_tmp/f9cbf2eb792e4b69be2a8f368f9558d0.jfif,grape,train
./sliceguard_tmp/3576148963734f4abfad7178cff16c8e.jfif,grape,train
./sliceguard_tmp/a1e4dfbbddac4b21906ad1df0da300c4.jfif,grape,train
./sliceguard_tmp/695ab4910e4c4197ad39123b14101afd.jfif,grape,train
./sliceguard_tmp/fe36e64b02eb47f7b6172ca5cc62218b.jfif,grape,train
./sliceguard_tmp/9bee8cb711c64b199bfb3699436977a4.jfif,grape,train
./sliceguard_tmp/d1c7997f8c674a36917675d09d9bf0e4.jfif,grape,train
./sliceguard_tmp/9590be3e536d493a8d27c255aaff6efb.jfif,grape,train
./sliceguard_tmp/176d1f1864bd4ca49b56f768613d0733.jfif,grape,train
./sliceguard_tmp/04054bf0e1e3499c8bdbdf6b27cab67f.jfif,grape,train
./sliceguard_tmp/c2b85a97b0cc4814aa9fa75b25b65b11.jfif,grape,train
./sliceguard_tmp/619769159f2d498fa01153f45ec0aad5.jfif,grape,train
./sliceguard_tmp/061879c94658494484e3db6768a6f919.jfif,grape,train
./sliceguard_tmp/2663ad7d04fa405688048332377a325b.jfif,grape,train
./sliceguard_tmp/09bea70092104dc3b9a9b61b63e14e25.jfif,grape,train
./sliceguard_tmp/d31cd067739542ecac76b7e43ebab52c.jfif,grape,train
./sliceguard_tmp/1e3197b4b6a440859a7ea7afc0c4d7e6.jfif,grape,train
./sliceguard_tmp/6fe1fc4c900341d8b7dd223c9f2c3d26.jfif,grape,train
./sliceguard_tmp/3f2d0ce4d16c4069912b173a59479f1d.jfif,grape,train
./sliceguard_tmp/5838a4725fb04403b085f5397fbd6c62.jfif,grape,train
./sliceguard_tmp/8885574121aa4e6a9b66b65dfa669915.jfif,grape,train
./sliceguard_tmp/5fe33bf506e348bab31c5a3ee67bfce4.jfif,grape,train
./sliceguard_tmp/c1375c20da18458aa222a1826da3467d.jfif,grape,train
./sliceguard_tmp/617f7f03ce784d6080f32e821460a371.jfif,grape,train
./sliceguard_tmp/4af88a5a3f024963bee3dce275699da1.jfif,grape,train
./sliceguard_tmp/470fbb628b3048a7ac4477a4f6bb5298.jfif,grape,train
./sliceguard_tmp/19948d4b4a06498da56054f45a39b33a.jfif,grape,train
./sliceguard_tmp/06a048bf4a974921a9d494efc5f91e93.jfif,grape,train
./sliceguard_tmp/ca6cf52c7b704737bb6aaa104866122a.jfif,grape,train
./sliceguard_tmp/3d0ded3cc3804d779520ec6165434192.jfif,grape,train
./sliceguard_tmp/06058eb445a94cc9950e3769f7a19aa7.jfif,grape,train
./sliceguard_tmp/2d4faaf787b4474583a92110945ed749.jfif,grape,train
./sliceguard_tmp/b17313d5d1c546f9addb67b769d768a2.jfif,grape,train
./sliceguard_tmp/01fcef0f91aa412da8c4e3d012e533c2.jfif,grape,train
./sliceguard_tmp/1bfb80320c624fbfa8e660429d032f64.jfif,grape,train
./sliceguard_tmp/66e5d61fa7af4fa088b2337e9bbd73f8.jfif,grape,train
./sliceguard_tmp/bb23961e273c4840923c2d0e62329838.jfif,grape,train
./sliceguard_tmp/0894f80e6ab7436f9519d7c54f165eff.jfif,grape,train
./sliceguard_tmp/ecb4c1c9ebc34d90867eaffaee00d298.jfif,grape,train
./sliceguard_tmp/da873bad7972420c9e6784dfa48937e4.jfif,grape,train
./sliceguard_tmp/2fcf98a0b40f41d0adf473639150b04b.jfif,grape,train
./sliceguard_tmp/d1df3747039a41b7aa4bd247cfe4a781.jfif,grape,train
./sliceguard_tmp/9ddeb03ed2bc4b84a3e8fae5f8607815.jfif,grape,train
./sliceguard_tmp/968aabb770964a3dabeee52eb58bfd9b.jfif,grape,train
./sliceguard_tmp/3de6c30627f2459680c1d3751f4b4e45.jfif,grape,train
./sliceguard_tmp/59655df2c2fc486694bf60457e21d8a9.jfif,grape,train
./sliceguard_tmp/1c6c14a8d5f24c55ba35495a8f073948.jfif,grape,train
./sliceguard_tmp/12262c5ad30c44958978118170bb4ef6.jfif,grape,train
./sliceguard_tmp/3941841a03124ec68af88809e30390a5.jfif,grape,train
./sliceguard_tmp/f564f09263ab48048699c5539af3a107.jfif,hot dog,train
./sliceguard_tmp/e253b558d7514babb39b138f67533364.jfif,hot dog,train
./sliceguard_tmp/49c6389e4d9f4b5d97ebcfe654037327.jfif,hot dog,train
./sliceguard_tmp/7a2a1698f13744628f1e04642c4c48cf.jfif,hot dog,train
./sliceguard_tmp/2a6e5640352b4225893d66e7e35d35f2.jfif,hot dog,train
./sliceguard_tmp/92cdc98d1d11425d819dd9615907a041.jfif,hot dog,train
./sliceguard_tmp/845e008b902a43c496d90a4b80a01e56.jfif,hot dog,train
./sliceguard_tmp/f5ab1384f8244bb7b05d1a9db8b773ec.jfif,hot dog,train
./sliceguard_tmp/ec3868f7678e4f149b7237ad790a8db4.jfif,hot dog,train
./sliceguard_tmp/17999e5aca4b4c02b59dae16547aee0b.jfif,hot dog,train
./sliceguard_tmp/ed61b0ff9d1145a7bc2b5108a6efda66.jfif,hot dog,train
./sliceguard_tmp/d9ff34774154486da6af05bf669b4253.jfif,hot dog,train
./sliceguard_tmp/1a2454ab1a4f4d31b80a04557d06188c.jfif,hot dog,train
./sliceguard_tmp/a70b976684b74acba8240d8f9433d23d.jfif,hot dog,train
./sliceguard_tmp/d6b28ca48d8c47048c4d109a706546fe.jfif,hot dog,train
./sliceguard_tmp/46921bae749d4da09c3c0e47bb86353f.jfif,hot dog,train
./sliceguard_tmp/aee812bf3fa04eb0b888b79bde21e9f6.jfif,hot dog,train
./sliceguard_tmp/bc2b4fa765d04fe4a65d97ff4072b8a6.jfif,hot dog,train
./sliceguard_tmp/3a978c01217047529330389f7fff7572.jfif,hot dog,train
./sliceguard_tmp/77cf5c17bc9f4829aaabf7ffafabec0e.jfif,hot dog,train
./sliceguard_tmp/19f08e63090942599e93f111df9cf1f7.jfif,hot dog,train
./sliceguard_tmp/8fc1aa65b604498e9e6c4b546cbb694f.jfif,hot dog,train
./sliceguard_tmp/ba1458c26740418ba3ae40fc8dca9f1c.jfif,hot dog,train
./sliceguard_tmp/6ffcf6c1d7da474dad5d37f7af676bed.jfif,hot dog,train
./sliceguard_tmp/d9f5270766634433851d8022f4f98349.jfif,hot dog,train
./sliceguard_tmp/838d222ff5094b9eb13dfb98dc6c5483.jfif,hot dog,train
./sliceguard_tmp/6e3b7e9809624256aa11236b4658ab42.jfif,hot dog,train
./sliceguard_tmp/e3e400d03cb74861be00114516e5953e.jfif,hot dog,train
./sliceguard_tmp/e33396e534354201984a73b6e3ca7b09.jfif,hot dog,train
./sliceguard_tmp/82761d38eb1644bf9d3e068361ae4561.jfif,hot dog,train
./sliceguard_tmp/472bd8c21f89494cbbcbc2cccc022260.jfif,hot dog,train
./sliceguard_tmp/0fc0c44a5e8645a6a2f0f1fb334285b3.jfif,hot dog,train
./sliceguard_tmp/1f41b492d6234e5c8b8d5a28922db9a9.jfif,hot dog,train
./sliceguard_tmp/97d1abbca8a0416fa7057af9807d14f1.jfif,hot dog,train
./sliceguard_tmp/7b260482decc497bb832a3223a79faa3.jfif,hot dog,train
./sliceguard_tmp/5aa2083d990846919d5b6f7356faa69d.jfif,hot dog,train
./sliceguard_tmp/f62393cfee714768b488d34d08a15e02.jfif,hot dog,train
./sliceguard_tmp/e8349e85f46646cead172202b4ef0f0f.jfif,hot dog,train
./sliceguard_tmp/ec3aa797ca1c472a8a8433fb0738a5d0.jfif,hot dog,train
./sliceguard_tmp/0b2abadb1bdf4c16a9e91b63e7a0a16e.jfif,hot dog,train
./sliceguard_tmp/6630bd6415a541469f39235f4b1f3fc4.jfif,hot dog,train
./sliceguard_tmp/5719502232c24ec0b231eca184bbf2a4.jfif,hot dog,train
./sliceguard_tmp/23f72010b51d4b63bde98a66cb2a9d54.jfif,hot dog,train
./sliceguard_tmp/b383cf6e913d4033a728510805d21100.jfif,hot dog,train
./sliceguard_tmp/c931c9d26dfe4840b40359daa2de195c.jfif,hot dog,train
./sliceguard_tmp/1f04737993ca41ee8637d24085f21373.jfif,hot dog,train
./sliceguard_tmp/ca31953a0a514762ab512d3cf585eef4.jfif,hot dog,train
./sliceguard_tmp/3b65740052834cee84c41f0188916c6d.jfif,hot dog,train
./sliceguard_tmp/cadb563de38d43589fd83aff60644caa.jfif,hot dog,train
./sliceguard_tmp/0616c9ca9e754e8c82fbd594f5ced41f.jfif,hot dog,train
./sliceguard_tmp/40435ce946db4369a1cc54c874143252.jfif,hot dog,train
./sliceguard_tmp/cc3cb36bc5304c78a253a614765204e1.jfif,hot dog,train
./sliceguard_tmp/23539474e87c47559acee3a0aec6f760.jfif,hot dog,train
./sliceguard_tmp/40239e2c573b4e669d844ead7e81a66f.jfif,hot dog,train
./sliceguard_tmp/88bd87bb22fa4afd80cca41dac21ff1a.jfif,hot dog,train
./sliceguard_tmp/789bda79d4c94b43a13f7cdc2666da60.jfif,hot dog,train
./sliceguard_tmp/8033d38df37f49e4b426c39334760c79.jfif,hot dog,train
./sliceguard_tmp/21d8aa578c8b4b5294d05bc2341c2634.jfif,hot dog,train
./sliceguard_tmp/c964c14f4b37407e93b709694ee5614b.jfif,hot dog,train
./sliceguard_tmp/8cb7d0fa04ed4de98225c18ea70a6e41.jfif,hot dog,train
./sliceguard_tmp/324a9cab1ac5471bb5c6fb22113bb362.jfif,hot dog,train
./sliceguard_tmp/5888e00efdab4818b8c6da9628b7badd.jfif,hot dog,train
./sliceguard_tmp/3b75ef9869484cc69a59f78c903d9e1f.jfif,hot dog,train
./sliceguard_tmp/9cf3ff2d785f43e78fe13c85a4c4eb6d.jfif,hot dog,train
./sliceguard_tmp/02d6d8a6076d432d8a6352f3bc689e84.jfif,hot dog,train
./sliceguard_tmp/d93dbd2d238e4feeae80ac4d2901b663.jfif,hot dog,train
./sliceguard_tmp/5a9cf35aab1c45e696a035e4b9a68673.jfif,hot dog,train
./sliceguard_tmp/943b1812912f4e2d8d85bd0e97b23a35.jfif,hot dog,train
./sliceguard_tmp/44c3b62755344a0d82f9dee588d433e2.jfif,hot dog,train
./sliceguard_tmp/f137a29c961e43f58ad1dacfae0428cc.jfif,hot dog,train
./sliceguard_tmp/6e68d6a7ec174dadb32479a57f86016f.jfif,hot dog,train
./sliceguard_tmp/d78ee87a0364456f94f12c29da89311a.jfif,hot dog,train
./sliceguard_tmp/b70d2608dadc449faed5917b44ea8192.jfif,hot dog,train
./sliceguard_tmp/47207d103ab347a69346f0334240cb57.jfif,hot dog,train
./sliceguard_tmp/07d170f95b294e8ab911845c53695b54.jfif,hot dog,train
./sliceguard_tmp/4eb910e4b85d4ee6bac6ea38f0908b68.jfif,hot dog,train
./sliceguard_tmp/69ca430ff3854e29a89f9cf3acee0aa4.jfif,hot dog,train
./sliceguard_tmp/d83a4dc71f184f9189b6a8b0702c4b96.jfif,hot dog,train
./sliceguard_tmp/195be1b570fb4050bfe0150b0d30b1bb.jfif,hot dog,train
./sliceguard_tmp/2c96a59acb8a4240944e1f1f86930cfe.jfif,hot dog,train
./sliceguard_tmp/c6006f42634e4ec3a40988743551b95a.jfif,hot dog,train
./sliceguard_tmp/9482f80d3e35412d82483df7dd857dbf.jfif,hot dog,train
./sliceguard_tmp/68fb910a1d1541a599cd4115a1220dbb.jfif,hot dog,train
./sliceguard_tmp/dcd0beb3982a4c7fa76d0f6ba86b88e9.jfif,hot dog,train
./sliceguard_tmp/8aa157f00c7e4c069f5416545f547567.jfif,hot dog,train
./sliceguard_tmp/0e592e024b0343d1a2afcaac938837db.jfif,hot dog,train
./sliceguard_tmp/86610151a8fd4050902006619dd5af0e.jfif,hot dog,train
./sliceguard_tmp/2b03d491448245ea8f8964d8b005a2aa.jfif,hot dog,train
./sliceguard_tmp/a1a65069e6344986868003f4ae2643c8.jfif,hot dog,train
./sliceguard_tmp/67db03e6fd2742ca879a38cdde46d350.jfif,hot dog,train
./sliceguard_tmp/022100800c4544e99c53767fd5c4f3f5.jfif,hot dog,train
./sliceguard_tmp/5fa3ca5355d84ff1992de1d641f8ff79.jfif,hot dog,train
./sliceguard_tmp/7493a70f64be4c31981d31f1a1211466.jfif,hot dog,train
./sliceguard_tmp/58d6692d65d84ad4ba7e33620230b33b.jfif,hot dog,train
./sliceguard_tmp/99b57d2952fb4e87b2610f4f2507725b.jfif,hot dog,train
./sliceguard_tmp/b2a5e14e34684d03ba486dc486304e31.jfif,hot dog,train
./sliceguard_tmp/96c8b6e7070d471690cd6f7514abf1c2.jfif,hot dog,train
./sliceguard_tmp/83828628f5fc450eb104ee9b85fa2ffe.jfif,hot dog,train
./sliceguard_tmp/7f79f30e3b0747198bea7ea42f093aca.jfif,hot dog,train
./sliceguard_tmp/27b4c68433ec4b5d8a3a855f0f42d484.jfif,hot dog,train
./sliceguard_tmp/6b5ea3a57bfb4f7da9dab1329e2760ec.jfif,hot dog,train
./sliceguard_tmp/7a5d6bce36904a42822142b6825f8498.jfif,hot dog,train
./sliceguard_tmp/2757d3b9ee384b648ad284e8d9a621ea.jfif,hot dog,train
./sliceguard_tmp/293163189713429481446a5bb6ae0fbd.jfif,hot dog,train
./sliceguard_tmp/df9ff85fc2924b1696678eea72d71fbb.jfif,hot dog,train
./sliceguard_tmp/792acf786a20461fa23c753812b99b91.jfif,hot dog,train
./sliceguard_tmp/385c74edee274147a6aad252703a944e.jfif,hot dog,train
./sliceguard_tmp/49774f7ef78b4d56a8d0844d50aed409.jfif,hot dog,train
./sliceguard_tmp/ce0141d5011e4fa39247de8ec899e197.jfif,hot dog,train
./sliceguard_tmp/9f397bfc030049cc8fc9f89b0f6532ac.jfif,hot dog,train
./sliceguard_tmp/d85d421dc4da4f6ebc7077b48983f66c.jfif,hot dog,train
./sliceguard_tmp/f49b42b73c2d4e8d9064ba151367bb6a.jfif,hot dog,train
./sliceguard_tmp/b30331fb90a2473e83bd43aa6a4c785b.jfif,hot dog,train
./sliceguard_tmp/397c42c9ba1d484181a5f09891e64bef.jfif,hot dog,train
./sliceguard_tmp/4823495e309741fda4fa97d0fddf5a19.jfif,hot dog,train
./sliceguard_tmp/b8dfcb8d634b4027b3c261a3cd37a1a9.jfif,hot dog,train
./sliceguard_tmp/3bd4e162626a4aafbfdaf667c4fcf1c5.jfif,hot dog,train
./sliceguard_tmp/5baa857a979f4e4db55c6590a16c6f20.jfif,hot dog,train
./sliceguard_tmp/c0e8bd973b664453ab4084f48a780429.jfif,hot dog,train
./sliceguard_tmp/24099dc03d874413af030eb729595c12.jfif,hot dog,train
./sliceguard_tmp/8f63e3c870eb4c5e921184e5484e76f8.jfif,hot dog,train
./sliceguard_tmp/4417a37e1a034d2695e0ea8bfb8e6b3f.jfif,hot dog,train
./sliceguard_tmp/aed3ec4283b74f61a54bc2a86491b424.jfif,hot dog,train
./sliceguard_tmp/304e2093f30e4043914abea7e333db75.jfif,hot dog,train
./sliceguard_tmp/4d01b2f15b5b4b5b95fbfc3c231a912f.jfif,hot dog,train
./sliceguard_tmp/bb1ac1492dbd4e08b2cc30ceaeb1a852.jfif,hot dog,train
./sliceguard_tmp/8114737c128b4f359f7c7dc28dd30749.jfif,hot dog,train
./sliceguard_tmp/49d4ee6cb5a94396b1d46a4925df002c.jfif,hot dog,train
./sliceguard_tmp/8147214f3e2f48ea9dfd9b9b2907459e.jfif,hot dog,train
./sliceguard_tmp/a22c48d71d034fc8afa80f0afacc797c.jfif,hot dog,train
./sliceguard_tmp/70b05957ab45482e92eb099a8139e6c1.jfif,hot dog,train
./sliceguard_tmp/729d356c38a84e21916fb593ac96fbe5.jfif,hot dog,train
./sliceguard_tmp/e57162f3e76249bda3970c2149261471.jfif,hot dog,train
./sliceguard_tmp/bc76d4bf989745eda4979c66aac376e5.jfif,hot dog,train
./sliceguard_tmp/b29011f4e79d4db9af5de29d5ac073c6.jfif,hot dog,train
./sliceguard_tmp/bd68f6158ac54d5db247ddac6c4d9d19.jfif,hot dog,train
./sliceguard_tmp/3c2dd3fe55ba4c8d92027e5f9a894262.jfif,hot dog,train
./sliceguard_tmp/4a5e2dd91cfc449d8617e92df8bbc358.jfif,hot dog,train
./sliceguard_tmp/abd786de50a044879e0598c75e5ee415.jfif,hot dog,train
./sliceguard_tmp/1f047623cba74473b0cf3ffdfe5c9457.jfif,hot dog,train
./sliceguard_tmp/4cf884bbfd8c4f598e8d2b7c7365550e.jfif,hot dog,train
./sliceguard_tmp/f1dc6b1b0a8a4d029dacfca5d055dfcc.jfif,hot dog,train
./sliceguard_tmp/5d17ab0d4f55464e9dfa2d0562f7acd9.jfif,hot dog,train
./sliceguard_tmp/92e22e5101284f478777b96f6c90ba24.jfif,hot dog,train
./sliceguard_tmp/5f366c29f2af459cb89b98622856c8ef.jfif,hot dog,train
./sliceguard_tmp/e2aa28e2886d40c6af919620f1b4e951.jfif,hot dog,train
./sliceguard_tmp/3dc6ad5b0c154d649da472de7cccb5d7.jfif,hot dog,train
./sliceguard_tmp/96e2ce90cad8454f97f05225f41b5ede.jfif,hot dog,train
./sliceguard_tmp/5a864943ea8b49378c8da456b6bf758e.jfif,hot dog,train
./sliceguard_tmp/afbf03016868445ebe3adc111bd0a557.jfif,hot dog,train
./sliceguard_tmp/1a1519c3e0004080935ea6eae0b0fbc7.jfif,hot dog,train
./sliceguard_tmp/0c4a1c1baf1c4d7a839890b7f168da4e.jfif,hot dog,train
./sliceguard_tmp/8d4b8f0672b14fbf83a1861ac9b7a1c8.jfif,hot dog,train
./sliceguard_tmp/6395f9c1640a4f74aebdcd88990c1968.jfif,hot dog,train
./sliceguard_tmp/a017ef42a2f84921ab08a5cd90f976a6.jfif,hot dog,train
./sliceguard_tmp/819706307d5640f98e3c6b99f01fcc9e.jfif,hot dog,train
./sliceguard_tmp/fc09c22c6ee84a1eae72ee7542e9576c.jfif,hot dog,train
./sliceguard_tmp/1a7a7d82f5d74f56bebb9cc3da433f0f.jfif,hot dog,train
./sliceguard_tmp/ec7a6444f35c451982fd1af3aa94a94c.jfif,hot dog,train
./sliceguard_tmp/e099e411b69b4e98a176539a816fa259.jfif,hot dog,train
./sliceguard_tmp/1cf7d30d72764e32a2b91ac84edbb4ac.jfif,hot dog,train
./sliceguard_tmp/2dc1b79149864536b6bba66e5009c0d0.jfif,hot dog,train
./sliceguard_tmp/1df8b3c49ef34ce095a22bce1d48b15e.jfif,hot dog,train
./sliceguard_tmp/0423e4705e384302af78e359a8d599cb.jfif,hot dog,train
./sliceguard_tmp/b618603d048a4783831ef710bd404388.jfif,hot dog,train
./sliceguard_tmp/acac7fe872ee45ef95fb00b362c629cc.jfif,hot dog,train
./sliceguard_tmp/0e5f30c389b64145a4e12b6f0de66c20.jfif,hot dog,train
./sliceguard_tmp/212bb52220fc4f5c91a99011afa9695d.jfif,hot dog,train
./sliceguard_tmp/ee2a432324124aa8b247ca4b89e7035b.jfif,hot dog,train
./sliceguard_tmp/aa0847c7b9724b9db678a76a160db780.jfif,hot dog,train
./sliceguard_tmp/7b08c776b16446f0b5fba407e8e231f0.jfif,hot dog,train
./sliceguard_tmp/5b10697bdbde4ae7a99d8129e9d5212c.jfif,hot dog,train
./sliceguard_tmp/bb7f8fec41964da0a1a8c821335e75b7.jfif,hot dog,train
./sliceguard_tmp/5137f4e5eea146478152807a88804014.jfif,hot dog,train
./sliceguard_tmp/22766ba10943491db5a433463722c7db.jfif,hot dog,train
./sliceguard_tmp/232c1a0fc9334ccdb2c683521ea4bfc5.jfif,hot dog,train
./sliceguard_tmp/1f06b5fb13364166ad4499c3e919af03.jfif,hot dog,train
./sliceguard_tmp/37305108a0794031ab6f96bcc89cc2af.jfif,hot dog,train
./sliceguard_tmp/5c41af652bd346ceaff889a7565eec6d.jfif,hot dog,train
./sliceguard_tmp/00183bda7e534085b07904fc3a15a5dd.jfif,hot dog,train
./sliceguard_tmp/23955b86b61c4598aa6d70529344e909.jfif,hot dog,train
./sliceguard_tmp/053da129acbf4298b41001afd2df9cd7.jfif,hot dog,train
./sliceguard_tmp/2fdcabb3411f4a3699ecfe3789c89c22.jfif,hot dog,train
./sliceguard_tmp/92f31a73e7b646c5b17f66c562ce8feb.jfif,hot dog,train
./sliceguard_tmp/9513cdbda4674ee0b132e0526136e305.jfif,hot dog,train
./sliceguard_tmp/0fb20a503cf548618e73fc8d91c403ff.jfif,hot dog,train
./sliceguard_tmp/d6127bcff46b42158088942317864f7d.jfif,hot dog,train
./sliceguard_tmp/35b7371eb4c54c26941b6679badcc2e6.jfif,hot dog,train
./sliceguard_tmp/f74e1ae7cbd44e75b675ce4057fb1bcb.jfif,hot dog,train
./sliceguard_tmp/dcc21f470b72476fa4faf6b45a0a1673.jfif,hot dog,train
./sliceguard_tmp/dafed8501e7a4cef88a07f94a0569d2e.jfif,hot dog,train
./sliceguard_tmp/f8dac66c3cc74c5fbec890852e6f286e.jfif,hot dog,train
./sliceguard_tmp/25493e50d1bf42e1ba6841120f346168.jfif,hot dog,train
./sliceguard_tmp/c1a3f3dcffce4d3f80c56f0d4428931f.jfif,hot dog,train
./sliceguard_tmp/5b796adb5ed24723a1501bd977cc03f6.jfif,hot dog,train
./sliceguard_tmp/43773609d2044188bfee2da0a62400bd.jfif,hot dog,train
./sliceguard_tmp/c4e47e65c1a44c1ab84d9a1386b5b121.jfif,hot dog,train
./sliceguard_tmp/ae3590937f1643bd8102eeaa835cec89.jfif,hot dog,train
./sliceguard_tmp/b294e5ddbc5340ea9c07bfbecd50909f.jfif,hot dog,train
./sliceguard_tmp/68f7dadec5404ed6b6dfd79eb73417bc.jfif,hot dog,train
./sliceguard_tmp/6323155240544cb88594ddbb5ffab154.jfif,hot dog,train
./sliceguard_tmp/ed7f8ff9a69c406c8a1b5cb1f73bbfad.jfif,hot dog,train
./sliceguard_tmp/35c819e04dd24fc1a5a829ca7138bd27.jfif,hot dog,train
./sliceguard_tmp/3d661f282a3f4c21a2c1917461b1fa88.jfif,hot dog,train
